CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
200035700,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3400 BLOCK NIXON RD,ANN ARBOR,2020-10-25 11:30:00,DAMAGE TO PROPERTY,-83.70639800099997,42.322213299000055
201000654,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,3000 BLOCK NORDMAN,ANN ARBOR,2020-11-07 14:00:00,BURGLARY - ALL OTHER,-83.70501199999995,42.24419700000004
200020065,WEAPON LAW VIOLATIONS,5212,CONCEALED WEAPONS - POSSESSION OF WEAPON,A,900 BLOCK VICTORS WAY,ANN ARBOR,2020-06-26 08:58:00,WEAPONS OFFENSE,-83.73413179999994,42.239122000000066
200037504,INTIMIDATION,5215,INTIMIDATION - THREAT TO BOMB,A,3100 BLOCK S STATE ST,ANN ARBOR,2020-11-10 04:48:30,INTIMIDATION / STALKING,-83.73763579999996,42.24180350100005
200037428,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,200 BLOCK WESTOVER AVE,ANN ARBOR,2020-11-05 15:57:00,FRAUD,-83.79854599999999,42.28256999900003
201000647,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,400 BLOCK NOB HILL CT,ANN ARBOR,2020-09-16 04:30:00,PUBLIC PEACE,-83.75256979999995,42.27066700000006
201000657,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK CAMBRIDGE RD,ANN ARBOR,2020-11-07 14:30:00,LARCENY - ALL OTHER,-83.73217859999994,42.27017699900006
201000649,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK HAMILTON PL,ANN ARBOR,2020-11-08 23:30:00,LARCENY - FROM AUTO (LFA),-83.74507399899994,42.27649130100008
200037521,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1400 BLOCK PATRICIA AVE,ANN ARBOR,2020-11-09 20:00:00,LARCENY - FROM AUTO (LFA),-83.78419249899997,42.29574160000004
200034498,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1400 BLOCK E STADIUM BLVD,ANN ARBOR,2020-10-15 11:00:00,FRAUD,-83.73008270099996,42.26045190000008
200037060,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK HERMITAGE RD,ANN ARBOR,2020-11-06 16:19:00,ASSAULT - SIMPLE,-83.72400219999997,42.264512300000035
200037619,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK E ANN ST,ANN ARBOR,2020-10-26 22:00:00,DAMAGE TO PROPERTY,-83.74688710099997,42.28242259900003
200037673,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,400 BLOCK WESTWOOD AVE,ANN ARBOR,2020-11-11 20:10:00,BURGLARY - RESIDENTIAL,-83.77129419999994,42.28712710000008
200037583,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,300 BLOCK S. MAIN ST,ANN ARBOR,2020-11-10 20:09:00,FORGERY / COUNTERFEITING,-83.74910900099997,42.278466200000025
200037639,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,800 BLOCK LOYOLA DR,ANN ARBOR,2020-11-11 14:55:00,FRAUD,-83.76379499899997,42.288854300000025
200037410,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1300 BLOCK ORKNEY DR,ANN ARBOR,2020-11-09 13:12:00,FRAUD,-83.75126649999999,42.29587979900003
200037721,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,W ANN ST & N ASHLEY ST,ANN ARBOR,2020-11-07 03:00:00,DAMAGE TO PROPERTY,-83.74971759999994,42.28237950100004
200037711,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,3400 BLOCK WASHTENAW AVE,ANN ARBOR,2020-11-12 10:03:30,LARCENY - RETAIL FRAUD,-83.69177729999996,42.25526460000003
201000666,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK E LIBERTY ST. APT 1,ANN ARBOR,2020-11-10 19:45:00,DAMAGE TO PROPERTY,-83.74562369999995,42.27931180000007
200037729,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK E WASHINGTON ST,ANN ARBOR,2020-11-12 12:37:00,LARCENY - FROM AUTO (LFA),-83.74349119899995,42.28059810000008
201000671,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,800 BLOCK GREEN RD,ANN ARBOR,2020-11-11 02:30:00,LARCENY - ALL OTHER,-83.69280159999994,42.28610190000006
200037755,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,1800 BLOCK NEWPORT RD,ANN ARBOR,2020-11-12 15:55:00,OTHER - ORDINANCE VIOLATIONS,-83.76562260099996,42.29995499900008
200026457,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2300 BLOCK GREEN RD,ANN ARBOR,2020-08-16 21:30:00,ASSAULT - SIMPLE,-83.69089129999998,42.307697501000064
201000669,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1600 BLOCK PACKARD ST APT 1,ANN ARBOR,2020-11-08 00:00:00,LARCENY - ALL OTHER,-83.73172209999996,42.26221060000006
200037733,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1500 BLOCK MAYWOOD AVE,ANN ARBOR,2020-11-12 08:00:00,LARCENY - ALL OTHER,-83.76634599899995,42.261738499000046
200037412,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,100 BLOCK N FOURTH AVE,ANN ARBOR,2020-11-07 21:00:00,DAMAGE TO PROPERTY,-83.74703449999998,42.28199690100007
201000673,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK LENNOX STREET,ANN ARBOR,2020-11-10 00:00:00,LARCENY - FROM AUTO (LFA),-83.77047299999998,42.26961700000004
201000667,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2300 BLOCK PITTSFIELD,ANN ARBOR,2020-11-11 00:52:30,DAMAGE TO PROPERTY,-83.69203330099998,42.25255170100007
200037658,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK W HURON ST,ANN ARBOR,2020-11-11 17:02:00,LARCENY - FROM AUTO (LFA),-83.75037799999996,42.281179800000075
200037396,INTIMIDATION,1384,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",A,1800 BLOCK W STADIUM BLVD,ANN ARBOR,2020-11-07 22:36:00,INTIMIDATION / STALKING,-83.77149039999995,42.26766820000006
200033739,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1900 BLOCK MERSHON DR,ANN ARBOR,2020-10-02 12:00:00,FRAUD,-83.76692669999994,42.25739580100003
200037792,ALL OTHER,5599,HEALTH AND SAFETY VIOLATIONS (OTHER),B,WELLS ST & MARTIN PL,ANN ARBOR,2020-11-12 20:52:00,HEALTH AND SAFETY,-83.72848390099995,42.26696570000007
200037741,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,800 BLOCK E UNIVERSITY AVE,ANN ARBOR,2020-10-28 01:16:00,LARCENY - ALL OTHER,-83.73541560099994,42.27069920000008
201000664,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2600 BLOCK DEVONSHIRE RD,ANN ARBOR,2020-11-08 02:30:00,LARCENY - FROM AUTO (LFA),-83.70704599999993,42.27110290000007
200037283,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2020-11-08 10:02:30,ASSAULT - AGGRAVATED,-83.69822309999995,42.25799579900007
200028312,STOLEN PROPERTY,2804,STOLEN PROPERTY - POSSESSING,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,STOLEN PROPERTY,-83.68702049999996,42.25829360000006
200028312,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,LARCENY - RETAIL FRAUD,-83.68702049999996,42.25829360000006
200028312,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,OBSTRUCTING JUSTICE,-83.68702049999996,42.25829360000006
200028312,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,OBSTRUCTING JUSTICE,-83.68702049999996,42.25829360000006
200028312,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,WEAPONS OFFENSE,-83.68702049999996,42.25829360000006
200028312,WEAPON LAW VIOLATIONS,5275,POSSESSION OF FIREARM IN COMMISSION OF CRIME,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,WEAPONS OFFENSE,-83.68702049999996,42.25829360000006
200028312,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-29 22:32:00,WEAPONS OFFENSE,-83.68702049999996,42.25829360000006
201000668,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK EVELYN CT.,ANN ARBOR,2020-11-10 04:30:00,LARCENY - FROM AUTO (LFA),-83.77187740099998,42.270600201000036
200030675,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2020-09-15 00:04:00,ASSAULT - AGGRAVATED,-83.77805899899994,42.26866670100003
200031430,STOLEN PROPERTY,2406,POSSESS/RECEIVE STOLEN VEHICLE,A,EDGEWOOD AVE & POTTER AVE,ANN ARBOR,2020-09-20 03:41:00,MOTOR VEHICLE THEFT / FRAUD,-83.75465729999996,42.26664910000005
201000659,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK WHISPERWOOD DR,ANN ARBOR,2020-11-09 00:30:00,LARCENY - FROM AUTO (LFA),-83.70127279899998,42.317774100000065
201000660,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2700 BLOCK WINDWOOD DR,ANN ARBOR,2020-11-09 01:15:00,LARCENY - FROM AUTO (LFA),-83.70571550099999,42.318899600000066
201000661,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK WHISPERWOOD DR,ANN ARBOR,2020-11-09 04:00:00,LARCENY - FROM AUTO (LFA),-83.70108379999994,42.31709220000005
200037015,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,300 BLOCK E HURON ST,ANN ARBOR,2020-10-26 13:02:00,INTIMIDATION / STALKING,-83.74572750099998,42.28182970000006
200037015,INTIMIDATION,1385,"OTHER ELECTRONIC MEDIUM USED FOR HARASSMENT, THREATS",A,300 BLOCK E HURON ST,ANN ARBOR,2020-10-26 13:02:00,INTIMIDATION / STALKING,-83.74572750099998,42.28182970000006
201000676,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK EVELYN COURT,ANN ARBOR,2020-11-10 01:00:00,LARCENY - FROM AUTO (LFA),-83.77234139899997,42.27033860000006
201000658,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK E WASHINGTON,ANN ARBOR,2020-11-08 14:45:00,LARCENY - FROM AUTO (LFA),-83.74764849999997,42.28072960000003
201000650,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2400 BLOCK PITTSFIELD BLVD,ANN ARBOR,2020-10-23 04:30:00,DAMAGE TO PROPERTY,-83.69281169899995,42.25234480000006
201000674,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK N THAYER ST.,ANN ARBOR,2020-11-10 02:00:30,LARCENY - ALL OTHER,-83.73956549899998,42.28450410100004
200037843,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2400 BLOCK PITTSFIELD BLVD,ANN ARBOR,2020-08-13 00:00:00,DAMAGE TO PROPERTY,-83.69281169899995,42.25234480000006
200037518,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1100 BLOCK NIELSEN CT,ANN ARBOR,2020-11-10 12:04:00,ASSAULT - SIMPLE,-83.73484649999995,42.28955790100008
201000675,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK ROLLING MEADOWS DR,ANN ARBOR,2020-10-20 00:00:00,LARCENY - FROM AUTO (LFA),-83.75458980099995,42.250567699000044
201000672,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK LIBERTY POINTE,ANN ARBOR,2020-11-12 02:30:00,LARCENY - FROM AUTO (LFA),-83.78596309999995,42.274877600000025
200037860,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2999,DAMAGE TO PROPERTY - MDOP (OTHER),A,500 BLOCK S ASHLEY ST,ANN ARBOR,2020-11-13 12:42:00,DAMAGE TO PROPERTY,-83.74985759899994,42.27592210000006
200037795,ALL OTHER,5599,HEALTH AND SAFETY VIOLATIONS (OTHER),B,GEDDES AVE & RIDGEWAY ST,ANN ARBOR,2020-11-12 21:15:00,HEALTH AND SAFETY,-83.72296359899997,42.27538970000006
200027996,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,700 BLOCK MILLER AVE,ANN ARBOR,2020-08-27 17:30:00,SEX OFFENSES - CSC,-83.75680509999995,42.284926400000074
201000651,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,700 BLOCK TAPPAN AVE,ANN ARBOR,2020-11-08 03:30:00,LARCENY - ALL OTHER,-83.73854879899994,42.272193799000036
200037842,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2400 BLOCK PITTSFIELD BLVD,ANN ARBOR,2020-07-20 00:00:00,DAMAGE TO PROPERTY,-83.69281169899995,42.25234480000006
200037877,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,700 BLOCK LINDA VISTA AVE,ANN ARBOR,2020-11-13 16:35:00,FRAUD,-83.76495640099995,42.287076600000034
200037849,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,300 BLOCK E HURON ST,ANN ARBOR,2020-11-13 11:08:00,FRAUD,-83.74431669999996,42.280755500000055
200037915,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK N FIFTH AVE,ANN ARBOR,2020-11-13 20:45:00,LARCENY - FROM AUTO (LFA),-83.74587269999995,42.28661250000005
200037921,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,500 BLOCK S FOURTH AVE,ANN ARBOR,2020-11-13 23:38:00,PUBLIC PEACE,-83.74782279999994,42.275596000000064
200036427,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1100 BLOCK S UNIVERSITY AVE,ANN ARBOR,2020-11-01 00:07:00,OTHER - ORDINANCE VIOLATIONS,-83.73544499999997,42.27521800000005
200037890,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,409.5 N FOUTH AVE,ANN ARBOR,2020-11-13 18:23:00,LARCENY - FROM AUTO (LFA),-83.74743819999998,42.28269860100005
200037925,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,500 BLOCK S FOREST AVE,ANN ARBOR,2020-11-14 00:10:00,OTHER - ORDINANCE VIOLATIONS,-83.73335549999996,42.27532270100005
200038186,ROBBERY,1297,ATTEMPTED ROBBERY -UNARMED,A,800 BLOCK N FOURTH AVE,ANN ARBOR,2020-11-15 19:45:00,ROBBERY,-83.74589379999998,42.28796790000007
201000681,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK E ANN ST,ANN ARBOR,2020-11-15 18:00:00,LARCENY - FROM AUTO (LFA),-83.74168179999998,42.282433500000025
201000682,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK BEAKES ST,ANN ARBOR,2020-11-14 04:30:00,LARCENY - FROM AUTO (LFA),-83.74475240099997,42.28624449900008
200038182,ROBBERY,1297,ATTEMPTED ROBBERY -UNARMED,A,200 BLOCK N THAYER ST,ANN ARBOR,2020-11-15 19:32:00,ROBBERY,-83.73997960099996,42.28278220000004
200038027,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1900 BLOCK GEDDES AVE,ANN ARBOR,2020-11-14 17:49:00,OTHER - ORDINANCE VIOLATIONS,-83.72410589899994,42.27524000100004
200034843,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,N MAPLE RD & HAISLEY DR,ANN ARBOR,2020-06-21 15:00:00,ASSAULT - SIMPLE,-83.78061839899993,42.28947580000005
201000686,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK S FOREST AVE,ANN ARBOR,2020-11-13 23:30:00,LARCENY - ALL OTHER,-83.73248979899995,42.272936800000025
200037319,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3600 BLOCK PLATT RD,ANN ARBOR,2020-11-08 14:45:00,LARCENY - FROM AUTO (LFA),-83.69946830099997,42.23469709900007
200038069,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,600 BLOCK E WILLIAM ST,ANN ARBOR,2020-11-14 23:31:00,DAMAGE TO PROPERTY,-83.74172389999995,42.27799759900006
200038205,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2300 BLOCK WALTER DR,ANN ARBOR,2020-11-16 00:06:30,MOTOR VEHICLE THEFT / FRAUD,-83.77814560099995,42.28813830100006
201000690,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2100 BLOCK SPRUCEWAY LN,ANN ARBOR,2020-11-13 13:30:00,LARCENY - ALL OTHER,-83.76476970099998,42.30261549900007
200036507,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S STATE ST,ANN ARBOR,2020-11-01 18:27:00,ASSAULT - SIMPLE,-83.74114229999998,42.278683700000045
201000678,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK OAKLAND AVE,ANN ARBOR,2020-11-04 12:00:00,LARCENY - ALL OTHER,-83.73755280099994,42.26999109900004
201000678,COUNTERFEITING/FORGERY,2502,FORGERY OF OTHER OBJECT,A,1000 BLOCK OAKLAND AVE,ANN ARBOR,2020-11-04 12:00:00,FORGERY / COUNTERFEITING,-83.73755280099994,42.26999109900004
201000656,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3200 BLOCK PINE BLUFF CT,ANN ARBOR,2020-11-08 11:17:00,LARCENY - ALL OTHER,-83.71557559999997,42.32218070000005
201000685,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,100 BLOCK FIELDCREST ST,ANN ARBOR,2020-11-11 12:52:30,LARCENY - ALL OTHER,-83.75149389999996,42.25206670000006
201000683,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,200 BLOCK N FIFTH AVE,ANN ARBOR,2020-11-14 04:33:30,LARCENY - ALL OTHER,-83.74620460099999,42.282872101000066
201000679,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1400 BLOCK GOLDEN,ANN ARBOR,2020-11-13 12:00:00,DAMAGE TO PROPERTY,-83.74303779999997,42.28082560000007
201000684,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2200 BLOCK FULLER CT,ANN ARBOR,2020-11-13 10:30:00,LARCENY - ALL OTHER,-83.71634560099994,42.285226100000045
200028801,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,1000 BLOCK N MAPLE RD,ANN ARBOR,2020-09-02 11:18:30,BURGLARY - ALL OTHER,-83.78034360099997,42.29140220000005
200038336,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2300 BLOCK PLACID WAY,ANN ARBOR,2020-11-16 20:00:00,FRAUD,-83.71771349999995,42.31407690100008
200026669,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,FOURTH ST & W WILLIAM ST,ANN ARBOR,2020-08-18 12:45:00,LARCENY - FROM AUTO (LFA),-83.75482399999999,42.27801019900005
200038281,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1300 BLOCK TRAVER ST,ANN ARBOR,2020-11-12 22:00:00,LARCENY - FROM AUTO (LFA),-83.73697889899995,42.29387880000007
201000691,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK CARBECK DRIVE,ANN ARBOR,2020-11-16 09:30:00,LARCENY - FROM AUTO (LFA),-83.77963859999994,42.28749060000007
201000687,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,100 BLOCK W WILLIAM ST,ANN ARBOR,2020-11-15 16:00:00,DAMAGE TO PROPERTY,-83.74950319899995,42.277548000000024
200038324,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3400 BLOCK BURBANK DR,ANN ARBOR,2020-10-26 12:00:00,FRAUD,-83.69070070099997,42.315783200000055
200032918,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2600 BLOCK PATRICIA CT,ANN ARBOR,2020-09-21 15:19:30,FRAUD,-83.78349520099994,42.29199500000004
200036451,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,800 BLOCK BROWN ST,ANN ARBOR,2020-11-01 03:50:00,ASSAULT - AGGRAVATED,-83.74844520099998,42.27102669900006
200024873,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2020-08-04 16:52:30,ASSAULT - SIMPLE,-83.71819589999996,42.235226400000045
200037637,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK DEPOT ST,ANN ARBOR,2020-11-11 14:31:00,OBSTRUCTING JUSTICE,-83.74319639999999,42.28778950100008
200038299,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK MILLER AVE,ANN ARBOR,2020-11-16 23:47:00,LARCENY - ALL OTHER,-83.75680509999995,42.284926400000074
200024722,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3500 BLOCK GREEN BRIER BLVD,ANN ARBOR,2020-07-05 07:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.69117309899997,42.29760239900003
200038367,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,2200 BLOCK HOGBACK RD,PITTSFIELD TWP,2020-11-17 15:35:00,OBSTRUCTING JUSTICE,-83.67889670099999,42.25537040000006
200030907,ROBBERY,1203,ROBBERY - BUSINESS - STRONG ARM,A,2100 BLOCK W STADIUM BLVD,ANN ARBOR,2020-09-16 18:40:00,ROBBERY,-83.77649760099996,42.27204000100005
201000689,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK W LIBERTY ST,ANN ARBOR,2020-11-15 00:00:00,DAMAGE TO PROPERTY,-83.75056119999994,42.27927419900004
200021607,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2700 BLOCK HIKONE RD,ANN ARBOR,2020-06-27 17:15:00,LARCENY - FROM AUTO (LFA),-83.71185579899998,42.24367550000005
200038241,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,200 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-11-16 02:00:00,LARCENY - RETAIL FRAUD,-83.74535529999997,42.23979340000005
200038301,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2020-11-16 23:22:00,LARCENY - FROM AUTO (LFA),-83.77808339999996,42.27729970000007
200037590,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,3800 BLOCK PLATT RD,ANN ARBOR,2020-11-10 16:42:00,FORGERY / COUNTERFEITING,-83.69975599999998,42.231139400000075
200038468,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,2300 BLOCK JACKSON AVE,ANN ARBOR,2020-11-18 15:24:00,TRESPASSING / INVASION OF PRIVACY,-83.77924459999997,42.280124400000034
200038359,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2400 BLOCK WALTER DR,ANN ARBOR,2020-11-17 14:10:00,ASSAULT - SIMPLE,-83.77934830099997,42.288088499000025
200015446,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,400 BLOCK S MAPLE RD,ANN ARBOR,2020-05-14 18:45:00,LARCENY - RETAIL FRAUD,-83.78214749999995,42.277596800000026
